"TIME","GEO","S_ADJ","AGE","UNIT","SEX","Value","Flag and Footnotes"
"2020M06","Euroraum - 19 Länder (ab 2015)","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Insgesamt","7,8",""
"2020M06","Euroraum - 19 Länder (ab 2015)","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Männer","7,6",""
"2020M06","Euroraum - 19 Länder (ab 2015)","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Frauen","8,1",""
"2020M06","Euroraum - 19 Länder (ab 2015)","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Insgesamt","2.355",""
"2020M06","Euroraum - 19 Länder (ab 2015)","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Männer","1.275",""
"2020M06","Euroraum - 19 Länder (ab 2015)","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Frauen","1.079",""
"2020M06","Euroraum - 19 Länder (ab 2015)","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Insgesamt","17,6",""
"2020M06","Euroraum - 19 Länder (ab 2015)","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Männer","17,5",""
"2020M06","Euroraum - 19 Länder (ab 2015)","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Frauen","17,8",""
"2020M06","Euroraum - 19 Länder (ab 2015)","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Insgesamt","10.219",""
"2020M06","Euroraum - 19 Länder (ab 2015)","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Männer","5.287",""
"2020M06","Euroraum - 19 Länder (ab 2015)","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Frauen","4.933",""
"2020M06","Euroraum - 19 Länder (ab 2015)","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Insgesamt","6,9",""
"2020M06","Euroraum - 19 Länder (ab 2015)","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Männer","6,7",""
"2020M06","Euroraum - 19 Länder (ab 2015)","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Frauen","7,2",""
"2020M06","Belgien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Insgesamt","251",""
"2020M06","Belgien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Männer","141",""
"2020M06","Belgien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Frauen","110",""
"2020M06","Belgien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Insgesamt","5,0",""
"2020M06","Belgien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Männer","5,3",""
"2020M06","Belgien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Frauen","4,7",""
"2020M06","Belgien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Insgesamt","56",""
"2020M06","Belgien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Männer","31",""
"2020M06","Belgien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Frauen","25",""
"2020M06","Belgien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Insgesamt","15,7",""
"2020M06","Belgien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Männer","16,5",""
"2020M06","Belgien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Frauen","14,8",""
"2020M06","Belgien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Insgesamt","191",""
"2020M06","Belgien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Männer","106",""
"2020M06","Belgien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Frauen","85",""
"2020M06","Belgien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Insgesamt","4,1",""
"2020M06","Belgien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Männer","4,3",""
"2020M06","Belgien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Frauen","3,9",""
"2020M06","Bulgarien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Insgesamt","193",""
"2020M06","Bulgarien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Männer","106",""
"2020M06","Bulgarien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Frauen","87",""
"2020M06","Bulgarien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Insgesamt","6,0",""
"2020M06","Bulgarien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Männer","6,1",""
"2020M06","Bulgarien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Frauen","5,8",""
"2020M06","Bulgarien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Insgesamt","22",""
"2020M06","Bulgarien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Männer","10",""
"2020M06","Bulgarien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Frauen","11",""
"2020M06","Bulgarien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Insgesamt","16,2",""
"2020M06","Bulgarien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Männer","13,1",""
"2020M06","Bulgarien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Frauen","20,8",""
"2020M06","Bulgarien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Insgesamt","171",""
"2020M06","Bulgarien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Männer","96",""
"2020M06","Bulgarien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Frauen","76",""
"2020M06","Bulgarien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Insgesamt","5,5",""
"2020M06","Bulgarien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Männer","5,8",""
"2020M06","Bulgarien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Frauen","5,2",""
"2020M06","Tschechien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Insgesamt","143",""
"2020M06","Tschechien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Männer","76",""
"2020M06","Tschechien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Frauen","66",""
"2020M06","Tschechien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Insgesamt","2,7",""
"2020M06","Tschechien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Männer","2,5",""
"2020M06","Tschechien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Frauen","2,8",""
"2020M06","Tschechien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Insgesamt","22",""
"2020M06","Tschechien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Männer","12",""
"2020M06","Tschechien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Frauen","10",""
"2020M06","Tschechien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Insgesamt","8,6",""
"2020M06","Tschechien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Männer","7,6",""
"2020M06","Tschechien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Frauen","10,0",""
"2020M06","Tschechien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Insgesamt","120",""
"2020M06","Tschechien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Männer","64",""
"2020M06","Tschechien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Frauen","56",""
"2020M06","Tschechien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Insgesamt","2,4",""
"2020M06","Tschechien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Männer","2,3",""
"2020M06","Tschechien","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Frauen","2,5",""
"2020M06","Dänemark","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Insgesamt","180",""
"2020M06","Dänemark","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Männer","91",""
"2020M06","Dänemark","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Frauen","89",""
"2020M06","Dänemark","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Insgesamt","6,0",""
"2020M06","Dänemark","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Männer","5,7",""
"2020M06","Dänemark","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Frauen","6,3",""
"2020M06","Dänemark","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Insgesamt","54",""
"2020M06","Dänemark","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Männer",":",""
"2020M06","Dänemark","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Frauen",":",""
"2020M06","Dänemark","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Insgesamt","12,5",""
"2020M06","Dänemark","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Männer",":",""
"2020M06","Dänemark","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Frauen",":",""
"2020M06","Dänemark","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Insgesamt","126",""
"2020M06","Dänemark","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Männer","59",""
"2020M06","Dänemark","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Frauen","67",""
"2020M06","Dänemark","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Insgesamt","4,9",""
"2020M06","Dänemark","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Männer","4,3",""
"2020M06","Dänemark","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Frauen","5,5",""
"2020M06","Deutschland (bis 1990 früheres Gebiet der BRD)","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Insgesamt","1.917","e"
"2020M06","Deutschland (bis 1990 früheres Gebiet der BRD)","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Männer","1.030","e"
"2020M06","Deutschland (bis 1990 früheres Gebiet der BRD)","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Frauen","887","e"
"2020M06","Deutschland (bis 1990 früheres Gebiet der BRD)","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Insgesamt","4,3","e"
"2020M06","Deutschland (bis 1990 früheres Gebiet der BRD)","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Männer","4,3","e"
"2020M06","Deutschland (bis 1990 früheres Gebiet der BRD)","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Frauen","4,3","e"
"2020M06","Deutschland (bis 1990 früheres Gebiet der BRD)","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Insgesamt","257","e"
"2020M06","Deutschland (bis 1990 früheres Gebiet der BRD)","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Männer","138","e"
"2020M06","Deutschland (bis 1990 früheres Gebiet der BRD)","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Frauen","119","e"
"2020M06","Deutschland (bis 1990 früheres Gebiet der BRD)","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Insgesamt","5,9","e"
"2020M06","Deutschland (bis 1990 früheres Gebiet der BRD)","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Männer","5,7","e"
"2020M06","Deutschland (bis 1990 früheres Gebiet der BRD)","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Frauen","6,2","e"
"2020M06","Deutschland (bis 1990 früheres Gebiet der BRD)","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Insgesamt","1.660","e"
"2020M06","Deutschland (bis 1990 früheres Gebiet der BRD)","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Männer","892","e"
"2020M06","Deutschland (bis 1990 früheres Gebiet der BRD)","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Frauen","768","e"
"2020M06","Deutschland (bis 1990 früheres Gebiet der BRD)","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Insgesamt","4,2","e"
"2020M06","Deutschland (bis 1990 früheres Gebiet der BRD)","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Männer","4,2","e"
"2020M06","Deutschland (bis 1990 früheres Gebiet der BRD)","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Frauen","4,1","e"
"2020M06","Estland","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Insgesamt","56",""
"2020M06","Estland","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Männer","32",""
"2020M06","Estland","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Frauen","24",""
"2020M06","Estland","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Insgesamt","8,0",""
"2020M06","Estland","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Männer","8,7",""
"2020M06","Estland","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Anteil der Erwerbspersonen","Frauen","7,2",""
"2020M06","Estland","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Insgesamt","13",""
"2020M06","Estland","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Männer","6",""
"2020M06","Estland","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Tausend Personen","Frauen","6",""
"2020M06","Estland","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Insgesamt","23,2",""
"2020M06","Estland","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Männer","22,2",""
"2020M06","Estland","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Weniger als 25 Jahre","Anteil der Erwerbspersonen","Frauen","24,3",""
"2020M06","Estland","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Insgesamt","43",""
"2020M06","Estland","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Männer","25",""
"2020M06","Estland","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Tausend Personen","Frauen","18",""
"2020M06","Estland","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Insgesamt","6,7",""
"2020M06","Estland","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Männer","7,5",""
"2020M06","Estland","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","25 bis 74 Jahre","Anteil der Erwerbspersonen","Frauen","5,8",""
"2020M06","Irland","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Insgesamt","115",""
"2020M06","Irland","Saisonbereinigte Daten, nicht kalenderbereinigte Daten","Insgesamt","Tausend Personen","Männer","62",""
